source_url,target_url,status_code,preserve_query_string
https://blues.ru/data/albumview.aspx?cdid=197,https://blues.ru/review/review-memories/,301,false
https://blues.ru/data/albumview.aspx?cdid=198,https://blues.ru/review/review-jazz-blues-fusion/,301,false
https://blues.ru/data/albumview.aspx?cdid=199,https://blues.ru/review/review-taj-mahal/,301,false
https://blues.ru/data/albumview.aspx?cdid=200,https://blues.ru/review/review-live-and-let-live/,301,false
https://blues.ru/data/albumview.aspx?cdid=201,https://blues.ru/review/review-the-natch-l-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=202,https://blues.ru/review/review-super-session/,301,false
https://blues.ru/data/albumview.aspx?cdid=203,https://blues.ru/review/review-trouble-no-more/,301,false
https://blues.ru/data/albumview.aspx?cdid=204,https://blues.ru/review/review-giant-step-de-ole-folks-at-home/,301,false
https://blues.ru/data/albumview.aspx?cdid=205,https://blues.ru/review/review-happy-just-to-be-like-i-am/,301,false
https://blues.ru/data/albumview.aspx?cdid=206,https://blues.ru/review/review-recycling-the-blues-other-related-stuff/,301,false
https://blues.ru/data/albumview.aspx?cdid=207,https://blues.ru/review/review-real-thing/,301,false
https://blues.ru/data/albumview.aspx?cdid=208,https://blues.ru/review/review-sounder/,301,false
https://blues.ru/data/albumview.aspx?cdid=209,https://blues.ru/review/review-oooh-so-good-n-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=210,https://blues.ru/review/review-mo-roots/,301,false
https://blues.ru/data/albumview.aspx?cdid=211,https://blues.ru/review/review-music-keeps-me-together/,301,false
https://blues.ru/data/albumview.aspx?cdid=212,https://blues.ru/review/review-satisfied-n-tickled-too/,301,false
https://blues.ru/data/albumview.aspx?cdid=213,https://blues.ru/review/review-music-fuh-ya-musica-para-tu/,301,false
https://blues.ru/data/albumview.aspx?cdid=214,https://blues.ru/review/review-brothers/,301,false
https://blues.ru/data/albumview.aspx?cdid=215,https://blues.ru/review/review-evolution-the-most-recent/,301,false
https://blues.ru/data/albumview.aspx?cdid=216,https://blues.ru/review/review-years-gone-by/,301,false
https://blues.ru/data/albumview.aspx?cdid=217,https://blues.ru/review/review-last-night-blues/,301,false
https://blues.ru/data/albumview.aspx?cdid=218,https://blues.ru/review/review-kulanjan/,301,false
https://blues.ru/data/albumview.aspx?cdid=219,https://blues.ru/review/review-shoutin-in-key-taj-mahal-the-phantom-blues-band-live/,301,false
